"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","core_gene_count","comparison"
"mmu03030","DNA replication",35,-0.652056144168464,-2.25217447201843,4.12800243422247e-06,5.6588033369133e-05,3.94694969587938e-05,1759,"tags=51%, list=16%, signal=43%","66979/19718/17215/69724/19075/17217/17216/19076/17218/327762/18969/72151/17220/19891/68275/18974/18973/18972","Negative NES",18,"STm vs NT"
"mmu05418","Fluid shear stress and atherosclerosis",104,0.572818328313539,2.00134911820377,5.50436476277469e-06,7.2437440278115e-05,5.05242744541003e-05,1350,"tags=28%, list=13%, signal=25%","16175/22329/21926/13614/18791/19094/12389/16178/68312/20971/68214/12159/18033/18591/18412/15894/23939/14865/13057/16177/15368/19697/16410/16800/11481/20779/16476/29857/12390","Positive NES",29,"STm vs NT"
"mmu04217","Necroptosis",102,0.574132352766795,1.99959251032399,7.6746230409947e-06,9.71134992495099e-05,6.77355393901557e-05,1421,"tags=25%, list=13%, signal=22%","16175/21926/22035/21929/15979/12362/15976/11796/268749/14102/74256/18412/22033/12122/19309/22030/12323/14645/15980/12633/58203/30941/66371/263876/11797/106759","Positive NES",26,"STm vs NT"
"mmu04625","C-type lectin receptor signaling pathway",71,0.62643212979212,2.06821265015661,9.59485206897753e-06,0.000116915049284948,8.15468908786394e-05,1290,"tags=31%, list=12%, signal=27%","21926/18035/56489/19225/16362/19698/12051/12362/19094/16706/18034/18018/18033/234779/74256/19697/18753/12042/20779/13654/16476/29857","Positive NES",22,"STm vs NT"
"mmu03008","Ribosome biogenesis in eukaryotes",71,-0.488241052447895,-1.99192727266366,1.50742797966865e-05,0.000177122787611067,0.00012354109006307,2963,"tags=58%, list=28%, signal=42%","74097/237082/97112/216987/12995/269470/100019/67973/227522/110816/21453/66711/217995/54364/73674/55989/217109/68272/24128/69237/14113/72515/230737/67045/102462/21771/67724/14000/67459/245474/27993/117109/67619/66932/30877/213895/59028/102216272/67134/98956/57815","Negative NES",41,"STm vs NT"
"mmu00900","Terpenoid backbone biosynthesis",21,-0.725022830689104,-2.24193373566672,2.04979557150436e-05,0.000232545773456874,0.000162197979886734,1626,"tags=67%, list=15%, signal=57%","110446/57295/56075/319554/17855/110196/110460/67422/192156/208715/71365/240334/68603/15357","Negative NES",14,"STm vs NT"
"mmu05145","Toxoplasmosis",75,0.601914468436188,2.00548723193812,2.19063193792823e-05,0.000240239302526129,0.000167564127181879,1137,"tags=24%, list=11%, signal=22%","24088/18126/16774/21926/18035/12703/21808/15979/19094/11796/18033/16780/17087/54396/16782/19697/15980/17874","Positive NES",18,"STm vs NT"
"mmu03013","Nucleocytoplasmic transport",97,-0.44639213730859,-1.92269498469037,2.4607748351228e-05,0.000261159651856581,0.000182155828202639,2963,"tags=44%, list=28%, signal=32%","97112/192160/53817/69736/108989/19826/110379/18141/70572/21681/386612/226747/74204/18949/72787/56215/233726/192170/66441/227720/67031/18226/16650/73192/68134/66069/54563/19069/110750/71805/170762/227699/269966/75751/107829/69482/226432/70699/433702/445007/69912/103468/234865","Negative NES",43,"STm vs NT"
"mmu05144","Malaria",14,0.852658887651379,2.07061577938479,2.74619874217978e-05,0.000282343558180359,0.000196931357169471,1137,"tags=64%, list=11%, signal=58%","24088/22329/21926/21808/21825/16173/15894/17295/17874","Positive NES",9,"STm vs NT"
"mmu04936","Alcoholic liver disease",94,0.56812513147815,1.95726907669421,3.23466058918971e-05,0.000322485858740429,0.000224930146233926,1021,"tags=22%, list=10%, signal=20%","14825/20310/21926/330122/12475/12266/18035/56489/19094/22031/11529/18033/14102/16803/21414/17087/80911/19079/56484/64899/19697","Positive NES",21,"STm vs NT"
"mmu05162","Measles",95,0.558389930471131,1.92806487736367,3.42949719115737e-05,0.000331854287026699,0.000231464516307216,673,"tags=16%, list=6%, signal=15%","24088/16175/21929/18035/56489/17857/22031/15976/170770/23961/17858/18033/14102/11783/12122","Positive NES",15,"STm vs NT"
"mmu05169","Epstein-Barr virus infection",156,0.491071564549869,1.78962011493213,4.48060042022513e-05,0.000421176439501162,0.000293765681686941,673,"tags=15%, list=6%, signal=15%","24088/21926/21929/18035/56489/18037/15945/19698/19094/17060/22031/15976/18034/12125/23961/18033/213233/234779/14102/22033/15015/11783/15894/12122","Positive NES",24,"STm vs NT"
"mmu01240","Biosynthesis of cofactors",104,-0.418788811314481,-1.80190771972276,6.40934295739861e-05,0.000569911846752471,0.000397506903190014,2556,"tags=42%, list=24%, signal=32%","54128/27973/75735/192185/69080/171567/77697/14630/107508/56248/70383/20751/57028/108156/67164/68646/226139/216134/211347/11639/22276/230027/108645/66454/69719/14629/243085/110119/11637/71883/106564/52064/268756/13361/20425/22247/108037/14151/102216272/100727/12036/56749/17252/268566","Negative NES",44,"STm vs NT"
"mmu04010","MAPK signaling pathway",191,0.471160991430054,1.73898836441171,6.3210797851806e-05,0.000569911846752471,0.000397506903190014,1759,"tags=28%, list=16%, signal=24%","16175/21926/26410/12977/12475/14254/12286/19698/26404/21808/70686/19094/73086/18034/12297/18018/18218/63953/18033/14102/18591/13649/18752/338372/23939/26412/22030/16177/65964/17295/19697/30957/109689/17874/13867/319520/17762/235584/240672/11909/16476/215449/29857/216869/14256/21812/72349/22059/102626/12928/26406/192176/71751/17164","Positive NES",54,"STm vs NT"
"mmu04933","AGE-RAGE signaling pathway in diabetic complications",67,0.601866531010717,1.97518101897879,8.03354649001359e-05,0.000677701742362685,0.000472689105215374,1464,"tags=28%, list=14%, signal=25%","16175/22329/21926/13614/21808/19094/18018/18712/18033/14066/234779/15894/19697/18753/17127/16476/29857/56458/21812","Positive NES",19,"STm vs NT"
"mmu05167","Kaposi sarcoma-associated herpesvirus infection",133,0.51383840301737,1.84860131852638,8.0098770629911e-05,0.000677701742362685,0.000472689105215374,673,"tags=17%, list=6%, signal=16%","14825/20310/12981/330122/12266/18035/56489/19225/15979/19094/22031/15976/66734/18018/18033/234779/14102/18591/15015/15894/21414/12122","Positive NES",22,"STm vs NT"
"mmu05205","Proteoglycans in cancer",136,0.499072235004055,1.79788486072378,0.000120473020246879,0.000966722528322514,0.000674277751317575,1873,"tags=27%, list=18%, signal=23%","24088/21926/16398/14388/18792/22417/21808/21825/19094/16419/12389/20971/234779/14102/13649/18752/12323/17295/57265/17698/15200/22422/16410/13867/20779/13982/29857/22409/12390/11461/12402/22059/12575/12387/192176/14367/74769","Positive NES",37,"STm vs NT"
"mmu05200","Pathways in cancer",330,0.411337697213383,1.58435245043768,0.000119512749980354,0.000966722528322514,0.000674277751317575,1972,"tags=28%, list=18%, signal=23%","18126/16774/13614/18035/16168/16398/19225/22417/21808/15979/73086/22031/15976/170770/68312/18034/12125/11796/213498/54354/68214/18712/12159/18510/18033/234779/14102/18591/13649/22642/18752/13857/22033/16780/11783/21414/12122/26462/14865/67168/16782/22030/12323/15368/17295/19697/57265/58801/19219/22422/16190/15980/27057/16410/17127/11515/16476/13982/22409/11797/19730/18128/14256/56458/27015/14706/21812/18806/66197/12402/22059/14710/72993/14677/112407/14296/12928/13143/12575/12387/13017/16195/16776/14707/20683/14367/74769/12370/18129/16452/14062/112405","Positive NES",92,"STm vs NT"
"mmu04640","Hematopoietic cell lineage",25,0.74479187574955,2.0166023921771,0.000241921980139015,0.00189505551108895,0.00132177923985728,575,"tags=36%, list=5%, signal=34%","16175/21926/12981/12977/12475/16398/16178/13857/12494","Positive NES",9,"STm vs NT"
"mmu04650","Natural killer cell mediated cytotoxicity",53,0.616731152481477,1.91924659608935,0.000285664498987149,0.00218566558527376,0.00152447639606361,673,"tags=23%, list=6%, signal=21%","21926/12981/22035/15979/15976/18018/234779/14102/18752/379043/15894/12122","Positive NES",12,"STm vs NT"
"mmu05132","Salmonella infection",200,0.447205000712173,1.65779604797284,0.000294370885842986,0.00220109139641687,0.00153523572042514,2156,"tags=25%, list=20%, signal=20%","24088/21926/22035/12475/18035/19159/12362/19094/192656/12363/226421/11796/69582/18033/69146/16173/21414/17087/73710/268973/22030/271457/19697/17874/11841/240752/22151/19157/622434/16476/170625/29857/66616/11797/11461/269338/140579/353047/11852/12387/192176/234686/74769/12370/280408/21898/21933/26397/18479/56212","Positive NES",50,"STm vs NT"
"mmu03460","Fanconi anemia pathway",48,-0.521923441670989,-1.94943740041766,0.000320609958895413,0.00234401503281313,0.00163492329916257,1009,"tags=31%, list=9%, signal=28%","21975/104806/230484/67030/20892/52864/71711/19891/68275/12190/211651/193838/17350/237211/223970","Negative NES",15,"STm vs NT"
"mmu05332","Graft-versus-host disease",11,0.849060593137806,1.92526088648699,0.000347534305874382,0.00248562579636243,0.00173369516431614,605,"tags=36%, list=6%, signal=34%","16175/21926/14102/15015","Positive NES",4,"STm vs NT"
"mmu04613","Neutrophil extracellular trap formation",82,0.539052410393969,1.81748843274103,0.000355104771228162,0.00248573339859713,0.00173377021562686,1896,"tags=32%, list=18%, signal=26%","24088/12266/64008/12362/19094/12363/97114/18033/69146/78303/234779/18752/319149/13057/19697/319179/20779/29857/11461/319162/319158/15184/319164/232232/74769/319166","Positive NES",26,"STm vs NT"
"mmu04514","Cell adhesion molecule (CAM) interaction",45,0.635133806078765,1.94322626892601,0.000388549541925551,0.00266318331861471,0.00185753947674934,1443,"tags=44%, list=14%, signal=39%","22329/60533/54420/12740/50723/71908/20971/18260/270152/15015/15894/52118/19294/16456/16410/53321/12739/102657/16728/242122","Positive NES",20,"STm vs NT"
"mmu04622","RIG-I-like receptor signaling pathway",48,0.623606078377658,1.92712248032405,0.000420138265800587,0.00282092835608966,0.00196756481083841,1372,"tags=29%, list=13%, signal=26%","21926/18035/56489/15945/19094/22031/18033/74256/270151/22030/19697/72512/29857/54644","Positive NES",14,"STm vs NT"
"mmu05160","Hepatitis C",118,0.49119027383143,1.7318984255967,0.000595543731511296,0.00391867775334433,0.00273323228356763,1096,"tags=21%, list=10%, signal=19%","21926/18035/56489/15945/17857/54420/12740/72930/24014/22031/15976/71908/23961/17858/18033/58185/14102/18260/13649/11783/12122/22030/667373/19697/12633","Positive NES",25,"STm vs NT"
"mmu00640","Propanoate metabolism",25,-0.63436356228592,-2.07392376004152,0.000632226722565926,0.00395741221806893,0.00276024912346513,640,"tags=32%, list=6%, signal=30%","107476/60525/12040/110821/227095/13171/100705/68738","Negative NES",8,"STm vs NT"
"mmu04512","ECM-receptor interaction",28,0.704265828774328,1.96218089307592,0.00063751625397463,0.00395741221806893,0.00276024912346513,1127,"tags=39%, list=11%, signal=35%","16774/16420/16398/21825/16419/20971/16780/16423/114249/16782/16410","Positive NES",11,"STm vs NT"
"mmu04623","Cytosolic DNA-sensing pathway",55,0.586402809849454,1.83547783808091,0.000633892458808162,0.00395741221806893,0.00276024912346513,1288,"tags=25%, list=12%, signal=22%","20303/18035/56489/15945/12362/18033/69146/16173/20304/70796/19697/72512/58203/13423","Positive NES",14,"STm vs NT"
"mmu04670","Leukocyte transendothelial migration",64,0.560969700842484,1.81214635715773,0.000724773754209337,0.00441575120620133,0.00307993525180576,2726,"tags=53%, list=26%, signal=40%","22329/54420/12740/19094/71908/54354/234779/18260/18752/15894/13057/17698/16456/215449/29857/12739/11461/14677/232906/12388/12387/223864/74769/14083/22330/12927/64945/19229/109711/17356/18708/18803/67268/19877","Positive NES",34,"STm vs NT"
"mmu05410","Hypertrophic cardiomyopathy",36,0.645431665140687,1.89302738350645,0.000822276690990273,0.0049187096606509,0.00343074294039961,1472,"tags=36%, list=14%, signal=31%","21926/13614/16420/16398/21808/16419/12297/19079/22003/16410/326618/16905/11461","Positive NES",13,"STm vs NT"
"mmu04660","T cell receptor signaling pathway",82,0.523819427646981,1.76612836198546,0.000969025049726834,0.00569302216714515,0.00397081693309116,418,"tags=11%, list=4%, signal=11%","21926/26410/12981/18035/18037/19094/72930/18018/18033","Positive NES",9,"STm vs NT"
"mmu05161","Hepatitis B",127,0.465451817948678,1.65737224931183,0.00110124541724563,0.00635631126796163,0.00443345338798796,1464,"tags=20%, list=14%, signal=17%","24088/21926/18035/56489/21808/19094/12364/22031/18018/18033/14102/18752/11783/12122/19697/17874/20779/13654/17127/11909/16476/29857/106759/12913/21812","Positive NES",25,"STm vs NT"
"mmu00650","Butanoate metabolism",13,-0.709378336077972,-1.86703207350533,0.00114920962092507,0.00651879250490258,0.00454678216627343,1626,"tags=38%, list=15%, signal=33%","110446/110460/208715/78894/217666","Negative NES",5,"STm vs NT"
"mmu04382","Cornified envelope formation",90,0.51247814892371,1.74816486066733,0.00119669427632968,0.00667309181207569,0.00465440414344105,882,"tags=20%, list=8%, signal=19%","16774/16666/18600/16665/54420/12740/72930/16939/223917/71908/16687/18260/20198/16661/16780/21816/26457/16782","Positive NES",18,"STm vs NT"
"mmu04940","Type I diabetes mellitus",14,0.776013024162532,1.8844872622685,0.00125218149450504,0.00686612852820263,0.0047890450140719,605,"tags=29%, list=6%, signal=27%","16175/21926/14102/15015","Positive NES",4,"STm vs NT"
"mmu04518","Integrin signaling",70,0.555384863741491,1.83035836333619,0.00134740896140115,0.00726717292296686,0.0050687688280492,1231,"tags=27%, list=12%, signal=24%","22329/16774/12266/16420/14254/16398/21825/16419/18591/13649/16780/15894/114249/16782/241639/17295/286940/16410/20779","Positive NES",19,"STm vs NT"
"mmu03430","Mismatch repair",21,-0.628438213013457,-1.94327236453763,0.001654291038121,0.00877841534744851,0.00612284289151744,1706,"tags=38%, list=16%, signal=32%","19718/26909/17688/72151/19891/68275/18972/17350","Negative NES",8,"STm vs NT"
"mmu03420","Nucleotide excision repair",57,-0.432788709733402,-1.68489946306725,0.00184340525247851,0.00962667187405445,0.00671449198062349,3337,"tags=56%, list=31%, signal=39%","66491/19687/28015/13194/69833/69241/69920/14884/20021/68240/209357/22591/13872/59001/66420/231329/17749/14885/26370/99375/66979/19718/71101/19358/245841/72151/22590/19891/68275/18974/18973/18972","Negative NES",32,"STm vs NT"
"mmu04145","Phagocytosis",148,0.445959468500613,1.61886265749793,0.00224393914858607,0.0115352496857003,0.00804570286828558,1289,"tags=14%, list=12%, signal=12%","24088/16819/12475/12266/16398/21825/16419/226421/66734/15015/73710/73683/271457/57743/13057/16410/666468/22151/66212/20390","Positive NES",20,"STm vs NT"
"mmu05235","PD-L1 expression and PD-1 checkpoint pathway in cancer",64,0.536964711989462,1.73460107612332,0.00235312211217818,0.0117299571955548,0.00818150909816336,1421,"tags=23%, list=13%, signal=20%","24088/18035/60533/18037/15979/19094/18018/18033/13649/19697/15980/17874/16476/29857/106759","Positive NES",15,"STm vs NT"
"mmu04820","Cytoskeleton in muscle cells",86,0.500472954807754,1.69545579979532,0.00232939465444021,0.0117299571955548,0.00818150909816336,2269,"tags=44%, list=21%, signal=35%","107765/16420/16398/21825/11459/16419/212073/22793/20971/30794/20743/67399/74122/13007/14199/22379/12340/223697/208846/14200/22003/16410/213019/326618/16905/11461/56376/109620/11931/21956/13726/18810/13506/15530/71409/16480/22330/13405","Positive NES",38,"STm vs NT"
"mmu04926","Relaxin signaling pathway",73,0.519442310724096,1.72148909585321,0.00245445558232641,0.0120524759191849,0.00840646216727662,1873,"tags=30%, list=18%, signal=25%","18126/13614/18035/19094/18033/13649/19697/14676/109689/20779/11909/11515/16476/29857/216869/14706/12913/21812/14710/14677/14707/74769","Positive NES",22,"STm vs NT"
"mmu04510","Focal adhesion",121,0.45955693022734,1.62117662854766,0.00299387003870891,0.0144850476872828,0.0101031527622065,2736,"tags=37%, list=26%, signal=28%","16774/16420/14254/16398/21825/16419/12389/22793/11796/18591/107589/13649/18752/16780/16782/17295/286940/16410/20779/16476/215449/11797/12390/11461/232906/12928/12387/192176/16776/74769/54635/14083/18479/13730/22330/12927/18720/109711/170758/226519/18708/18481/67268/19877/13367","Positive NES",45,"STm vs NT"
"mmu05143","African trypanosomiasis",14,0.747609006754449,1.81551031557285,0.00346097526527137,0.0165023313373084,0.0115101847113525,639,"tags=43%, list=6%, signal=40%","22329/21926/16173/14102/18752/15894","Positive NES",6,"STm vs NT"
"mmu04630","JAK-STAT signaling pathway",79,0.500875344371959,1.67900841025559,0.00353733837479315,0.0166254903615278,0.0115960867023294,2266,"tags=37%, list=21%, signal=29%","12981/12703/16878/16168/15979/18414/12700/15976/18712/18591/13649/13857/242700/14199/57914/16190/15980/16155/229615/12575/16195/213208/74769/16452/192157/328572/20851/216233/20850","Positive NES",29,"STm vs NT"
"mmu04151","PI3K-Akt signaling pathway",184,0.422183505882365,1.55462971368196,0.00404944207922885,0.0187643161136097,0.0130878928579969,1154,"tags=16%, list=11%, signal=15%","24088/16774/12977/16420/14254/16398/21825/18414/72930/16419/15976/12125/18033/18591/13649/13857/16780/83490/56484/20393/67168/16782/74747/17295/19697/16190/14924/16410/98432/13867","Positive NES",30,"STm vs NT"
"mmu05222","Small cell lung cancer",73,0.497994373730664,1.65040826762559,0.00522620129442401,0.0238808364703542,0.0166566064646847,1873,"tags=32%, list=18%, signal=26%","18126/16774/18035/16398/19225/22031/11796/18033/22642/22033/16780/11783/16782/22030/19697/16410/11797/27015/66197/22059/12575/16776/74769","Positive NES",23,"STm vs NT"
"mmu05414","Dilated cardiomyopathy",34,0.602362764408302,1.74845153966707,0.00659631565956048,0.0297286007122657,0.0207353542002046,1472,"tags=35%, list=14%, signal=31%","21926/16420/16398/21808/16419/12297/22003/16410/11515/326618/16905/11461","Positive NES",12,"STm vs NT"
"mmu04148","Efferocytosis",103,0.454248649554099,1.58216534388052,0.00679556572510532,0.029809881647462,0.0207920467097959,1290,"tags=23%, list=12%, signal=21%","20312/19225/21825/70686/12362/19094/16419/226421/19329/18018/18218/13857/18442/16423/22174/20393/12323/271457/19219/16410/319520/235584/240672/29857","Positive NES",24,"STm vs NT"
"mmu03040","Spliceosome",137,-0.319597907314384,-1.43987676098652,0.00677182322273748,0.029809881647462,0.0207920467097959,3696,"tags=45%, list=35%, signal=30%","66921/15382/192159/14105/56070/68183/233908/217207/67958/108014/66125/20639/20227/69192/28000/66094/78651/108121/192160/53817/66055/20222/53607/68011/54633/68816/67039/22668/67465/107701/75062/66101/21681/56194/66618/67229/386612/68988/76938/66492/56215/27967/192170/28035/66441/60321/57905/20641/209003/20382/22185/57317/56031/19655/67678/107829/67439/433702/15481/66585/66373/193740","Negative NES",62,"STm vs NT"
"mmu04517","IgSF CAM signaling",154,0.411366815184188,1.50000330044998,0.00692331334621038,0.0299706590908318,0.0209041871118264,2720,"tags=40%, list=26%, signal=30%","19094/71566/76787/20273/20743/234779/270152/107589/13821/18752/15894/73710/117600/18845/140721/14270/52118/17698/18844/19294/14924/16456/53321/18186/22151/20779/13448/215449/252966/21873/29857/56458/16728/11461/20411/12387/74769/192786/12488/21872/13052/17973/14083/18479/223435/22330/12927/58220/109711/211401/111173/170643/17886/11845/29875/17356/216856/18708/18803/18481/74117/67268","Positive NES",62,"STm vs NT"
"mmu01230","Biosynthesis of amino acids",54,-0.412370699866264,-1.58821316711317,0.0074202183140874,0.0317045691601916,0.0221135692750657,1340,"tags=30%, list=13%, signal=26%","66194/209027/67834/56454/11428/14718/108645/18641/13806/20425/108037/328099/19139/109652/12036/257635","Negative NES",16,"STm vs NT"
"mmu04519","Cadherin signaling",183,0.395923137722812,1.45557436733155,0.00758296409783401,0.0319845536947101,0.0223088552405913,2726,"tags=38%, list=26%, signal=29%","75723/16666/18035/16665/22417/19094/223917/16687/18033/13649/16661/21414/20266/56332/208846/12554/17295/19697/57265/22422/353499/21678/29857/22409/17912/11461/109620/16671/22629/97064/208117/232906/50523/12388/12387/14367/71602/68473/14107/21872/54630/13506/17913/328572/21676/217353/16475/14083/26397/94179/16480/22330/211652/14368/19229/229658/330177/16669/109711/65970/16150/170758/216643/18772/17356/20776/59079/74117/13511/19877","Positive NES",70,"STm vs NT"
"mmu04920","Adipocytokine signaling pathway",46,0.539616484343092,1.65689496342028,0.00778384051892257,0.0324162472243737,0.0226099564706878,1021,"tags=20%, list=10%, signal=18%","21926/18035/94180/18037/21938/18033/19079/22030/19697","Positive NES",9,"STm vs NT"
"mmu05330","Allograft rejection",10,0.754375917999707,1.69183309047762,0.00795261181813728,0.0327051161020896,0.0228114391625517,605,"tags=30%, list=6%, signal=28%","21926/14102/15015","Positive NES",3,"STm vs NT"
"mmu04932","Non-alcoholic fatty liver disease",128,0.421173292713621,1.50377017395463,0.00851820181314582,0.0341766877624997,0.0238378433281873,1290,"tags=11%, list=12%, signal=10%","16175/21926/18770/19094/12125/18033/14102/12122/19079/22030/13666/19697/16476/29857","Positive NES",14,"STm vs NT"
"mmu05163","Human cytomegalovirus infection",154,0.406634737532606,1.48274830604266,0.00843383760236303,0.0341766877624997,0.0238378433281873,1947,"tags=27%, list=18%, signal=23%","20303/21926/18035/20312/19225/19094/18018/213498/18033/213233/14102/13649/18752/22033/15015/12122/20304/22030/16177/19697/19219/72512/16410/20779/11909/11515/29857/14706/12913/16155/21356/22059/14710/14677/12928/12575/12387/14707/20683/74769/75547/12370","Positive NES",42,"STm vs NT"
"mmu04930","Type II diabetes mellitus",26,0.607953084313586,1.67599018799567,0.00874736263904538,0.0346732808222401,0.0241842112277983,156,"tags=15%, list=1%, signal=15%","21926/12703/12286/18770","Positive NES",4,"STm vs NT"
"mmu00270","Cysteine and methionine metabolism",36,-0.451577957808484,-1.57320955491591,0.0092588070461792,0.0362636609308685,0.0252934829081086,2829,"tags=53%, list=27%, signal=39%","236539/269378/17449/14719/14630/66902/52637/238505/70266/104923/14718/108645/14629/67870/13433/20603/20810/12036/257635","Negative NES",19,"STm vs NT"
"mmu04672","Intestinal immune network for IgA production",10,0.74375071528463,1.66800402976997,0.0101156810232731,0.0391536359606687,0.0273092069730468,966,"tags=40%, list=9%, signal=36%","18703/16168/50723/20300","Positive NES",4,"STm vs NT"
"mmu05165","Human papillomavirus infection",214,0.380618527652799,1.41913997158095,0.0115268842277592,0.0440970338480556,0.0307571696652571,1459,"tags=16%, list=14%, signal=14%","16774/21926/56489/16420/16398/19225/16362/22417/17857/21825/72930/16419/22031/15976/17858/18033/14102/13649/16780/15015/21414/16782/19697/57265/19219/22422/14924/16410/22409/18128/103806/56458/106759/12913","Positive NES",34,"STm vs NT"
"mmu04722","Neurotrophin signaling pathway",93,0.456273476617481,1.57267300753373,0.0126676551576364,0.0479041212283031,0.033412568957831,1873,"tags=25%, list=18%, signal=21%","18035/18037/14388/19094/192656/73086/108960/18033/234779/23939/56484/12323/19697/18753/16476/215449/29857/22059/65020/12928/26406/17164/74769","Positive NES",23,"STm vs NT"
"mmu01210","2-Oxocarboxylic acid metabolism",23,-0.548955403123548,-1.75596440469589,0.0130681963865458,0.0488572342178815,0.0340773542137199,3044,"tags=57%, list=29%, signal=40%","269951/235339/68263/14719/18293/15926/67834/11428/14718/12040/109652/12036/13171","Negative NES",13,"STm vs NT"
"mmu04210","Apoptosis",106,0.452983668388836,1.58645148068543,0.0133004348587675,0.0491667760509494,0.0342932560521739,1566,"tags=25%, list=15%, signal=21%","21926/22035/18035/12364/170770/229445/12125/11796/18033/14102/11783/12122/328417/22030/13666/19697/58801/12633/16476/69601/13032/11797/19249/16905/11461/22059","Positive NES",26,"STm vs NT"
"mmu04610","Complement and coagulation cascades",16,0.668385488919018,1.66744163623878,0.0157919410370253,0.0574252046350646,0.0400534142071479,2089,"tags=69%, list=20%, signal=55%","12266/18792/18791/14066/19124/12628/19123/12759/18787/14062/12946","Positive NES",11,"STm vs NT"
"mmu05202","Transcriptional misregulation in cancer",113,0.421090188387992,1.48235241833501,0.015883567239486,0.0574252046350646,0.0400534142071479,2424,"tags=35%, list=23%, signal=27%","12981/80859/12475/14254/19696/18792/18791/16178/11796/56312/97114/18510/18033/22642/319149/17355/12053/17295/19697/11797/72949/56458/27015/22059/12575/20683/50528/20474/14083/18854/212980/12608/16480/17246/108829/20466/20732/18514/13714","Positive NES",39,"STm vs NT"
"mmu00062","Fatty acid elongation",22,-0.53615876619807,-1.68920903420418,0.0168317656367767,0.0601918575489081,0.0419831225265141,3167,"tags=59%, list=30%, signal=42%","26922/70025/15107/231086/68801/57874/54325/52538/56348/72852/54397/171210/170439","Negative NES",13,"STm vs NT"
"mmu04979","Cholesterol metabolism",24,-0.520603606174662,-1.67685730765158,0.018029134779326,0.0637804875526695,0.044486150332689,1701,"tags=29%, list=16%, signal=25%","11816/16976/20652/320024/16835/11806/100102","Negative NES",7,"STm vs NT"
"mmu00020","Citrate cycle (TCA cycle)",27,-0.486785606548441,-1.61444064819063,0.0187224967624653,0.0655287386686284,0.0457055352096017,3925,"tags=56%, list=37%, signal=35%","66925/74551/20917/78920/269951/235339/68263/17449/14194/67680/18293/15926/67834/11428/104112","Negative NES",15,"STm vs NT"
"mmu03020","RNA polymerase",32,-0.462808773104287,-1.5801656774495,0.0197943125495634,0.0685508297769091,0.0478134087069787,4066,"tags=72%, list=38%, signal=45%","69870/67710/74414/218832/66491/28015/67005/69833/66136/69241/69920/67486/20021/20019/78929/66420/231329/17749/245841/20017/70408/26939/70333","Negative NES",23,"STm vs NT"
"mmu05322","Systemic lupus erythematosus",34,0.542407590875733,1.57442233057909,0.0218805711581948,0.0749865407400636,0.0523022424614745,1896,"tags=32%, list=18%, signal=27%","21926/12266/20821/97114/78303/319149/319179/319162/319158/319164/319166","Positive NES",11,"STm vs NT"
"mmu04658","Th1 and Th2 cell differentiation",47,0.509442263619846,1.57615838998334,0.0245422400767797,0.0832412060336138,0.0580597757649266,1409,"tags=28%, list=13%, signal=24%","18035/18037/15979/19094/18018/18033/19697/16190/15980/16476/29857/18128/103806","Positive NES",13,"STm vs NT"
"mmu03010","Ribosome",170,-0.281234560558598,-1.30752871258075,0.0248772412476127,0.0835164527598426,0.0582517571641199,2840,"tags=35%, list=27%, signal=26%","67707/270106/216767/65111/68735/56280/66419/50529/66493/69956/118451/100503670/60441/68537/66489/121022/27395/69527/18100/20104/66407/79044/64658/99045/67270/66121/64660/232536/64655/14548/94065/94063/66223/27397/66163/24030/67212/52443/94062/66242/102060/66448/67840/66258/66292/56282/107734/74600/77721/67681/225215/107733/64657/56284/94061/75398/28028/218506/100042335","Negative NES",59,"STm vs NT"
"mmu05412","Arrhythmogenic right ventricular cardiomyopathy",32,0.530889252038453,1.53058601430407,0.026004786360425,0.0864199465917155,0.0602769104367109,2269,"tags=44%, list=21%, signal=35%","16420/16398/16419/12297/21414/16410/16905/11461/109620/12387/13726/13506/16480/13405","Positive NES",14,"STm vs NT"
"mmu04662","B cell receptor signaling pathway",48,0.500942867362043,1.54805781169238,0.028111899936958,0.0924881507925919,0.0645094124869142,1254,"tags=23%, list=12%, signal=20%","18035/18037/17060/18018/18033/234779/26377/83490/19697/12042/16476","Positive NES",11,"STm vs NT"
"mmu04659","Th17 cell differentiation",59,0.471544346301756,1.50249448640266,0.0300284230608442,0.0977939384144046,0.0682101378158381,1464,"tags=24%, list=14%, signal=21%","18035/18037/15979/19094/18018/18033/16177/19697/16190/15980/17127/16476/29857/21812","Positive NES",14,"STm vs NT"
"mmu01200","Carbon metabolism",88,-0.331777782530824,-1.42317282199541,0.0303190933685996,0.0977939384144046,0.0682101378158381,3044,"tags=40%, list=29%, signal=29%","269951/235339/18642/100678/236539/68263/17449/14194/72141/14719/68133/67680/19895/18293/107029/14381/15926/17850/110446/14661/67834/11428/14718/18641/13806/110460/20425/108037/328099/60525/19139/110821/227095/257635/68738","Negative NES",35,"STm vs NT"
"mmu04020","Calcium signaling pathway",89,0.42385277077508,1.44291122920609,0.0313676286072773,0.100193687493148,0.0698839349656254,1375,"tags=22%, list=13%, signal=20%","18126/14254/12286/18018/269717/234779/18591/107589/13649/18752/12494/19882/11548/14810/12323/17295/14676/13867/11515/320404","Positive NES",20,"STm vs NT"
